,url,label,url_length,has_https,num_subdomains,Special Character Count,Suspicious Keyword Count,domain_age_days,domain_expiry_days,registrar,Unknown Registrar Status,registrar_phishing_score,tld,TLD Phishing Score
451,https://www.fact.com.pk,0,23,1,2,6,0,8338,427,unknown,1,-2,pk,5.33
452,https://www.radiostellatoscana.it,0,33,1,1,5,0,2559,-4,aruba spa,0,-1,it,0.96
453,https://163-1ew.pages.dev/,1,26,1,1,7,0,-1,-1,unknown,1,-2,dev,7.49
454,https://sp1ct6-slurnex-biz-tramnix-qoltrik.pages.dev/,1,53,1,1,10,0,-1,-1,unknown,1,-2,dev,7.49
455,http://www.thegratitudelistproject.org,1,38,0,1,5,0,5053,424,squarespace domains,0,2.38,org,8.4
456,https://www.roblox.com.bn/games/104922659387499/Steal-A-Valentino?privateServerLinkCode=32521013251177191579040166837938&game_id=104922659387499&game_name=Steal-A-Valentino,1,172,1,2,19,0,618,111,imagine sdn bhd,0,-1,bn,-1
457,https://detectioncenter-case100055111.firebaseapp.com/,1,54,1,1,7,0,-1,-1,unknown,1,-2,com,11.66
458,http://www.f0567202.xsph.ru,1,27,0,2,6,0,6559,379,sprintnames-ru,0,-1,ru,7.3
459,https://www.malinelle.com,0,25,1,1,5,0,6783,156,ovh sas,0,1.82,com,11.66
460,https://www.alelion.com,0,23,1,1,5,0,471,258,namecheap,0,20.63,com,11.66
461,http://www.christopher-cloos.com,1,32,0,1,6,0,3229,57,godaddycom,0,2.48,com,11.66
462,https://bhatt-sakshi.github.io/ecommerce-ui/,1,44,1,1,9,0,-1,-1,unknown,1,-2,io,9.86
463,http://www.support-google.ru,1,28,0,1,6,0,50,314,domainshop-ru,0,-1,ru,7.3
464,https://www.humanitarianoutcomes.org,0,36,1,1,5,0,6824,115,ionos se,0,2.25,org,8.4
465,http://www.eternalflamez.com,1,28,0,1,5,0,-1,-1,unknown,1,-2,com,11.66
466,https://www.mikitenarch.com,0,27,1,1,5,0,8482,283,network solutions,0,1.32,com,11.66
467,http://galabet38.net/,1,21,0,0,5,0,194,170,namecheap,0,20.63,net,10.75
468,http://schedulecallwithqbcare.com/,1,34,0,0,5,0,284,80,godaddycom,0,2.48,com,11.66
469,https://www.dafc.co.uk,0,22,1,2,6,0,9814,412,cloudflare [tag = cloudflare],0,-1,uk,1.42
470,https://sp1ct6-fraltek-biz-vraqnix-traplor.pages.dev/,1,53,1,1,10,0,-1,-1,unknown,1,-2,dev,7.49
471,http://www.idipanel.ru.xsph.ru,1,30,0,3,7,0,6559,379,sprintnames-ru,0,-1,ru,7.3
472,https://www.lojkits.com,0,23,1,1,5,0,3886,131,squarespace domains ii,0,1.73,com,11.66
473,http://www.donatewa.phpnet.us,1,29,0,2,6,1,7364,304,namecheap,0,20.63,us,9.95
474,https://www.mckevlins.com,0,25,1,1,5,0,9571,289,network solutions,0,1.32,com,11.66
475,https://www.hoppa.org.uk,0,24,1,2,6,0,8158,241,krystal hosting [tag = krystal],0,-1,uk,1.42
476,http://organisasi.bulungan.go.id/public/t80ca9sczgmoywwp6ecc1xcxoz5obxz8,1,72,0,2,8,0,-1,-1,unknown,1,-2,id,10.44
477,http://www.ttkplc.com,1,21,0,1,5,0,5049,63,porkbun,0,10.83,com,11.66
478,http://www.6py.xyz,1,18,0,1,5,0,335,29,gmo internet,0,-1,xyz,26.09
479,http://www.ymokymakyfe.biz,1,26,0,1,5,0,3450,200,dynadot,0,74.77,biz,16.2
480,https://www.harmo.org,0,21,1,1,5,0,8660,105,tucowscom co,0,-1,org,8.4
481,https://www.bol.pt,0,18,1,1,5,0,-1,-1,unknown,1,-2,pt,1.87
482,https://www.historyofmedicine.com,0,33,1,1,5,0,10737,951,network solutions,0,1.32,com,11.66
483,http://www.luxkupe.ru,1,21,0,1,5,0,5514,329,beget-ru,0,-1,ru,7.3
484,https://www.siteimpulse.com,0,27,1,1,5,0,-1,-1,unknown,1,-2,com,11.66
485,https://www.punderwood.com,0,26,1,1,5,0,8643,272,squarespace domains,0,2.38,com,11.66
486,https://www.patrickfogli.com,0,28,1,1,5,0,6517,421,tucowscom co,0,-1,com,11.66
487,http://www.sldrelief.org,1,24,0,1,5,0,1475,350,godaddycom,0,2.48,org,8.4
488,http://www.uufin.welco.live,1,27,0,2,6,0,-1,-1,unknown,1,-2,live,99.93
489,https://www.justindavid.com,0,27,1,1,5,0,5192,285,godaddycom,0,2.48,com,11.66
490,http://www.wansgo.oss-ap-southeast-5.aliyuncs.com,1,49,0,3,10,0,-1,-1,unknown,1,-2,com,11.66
491,https://portalexclusivo.s3.us-east-005.backblazeb2.com/aumento.html,1,67,1,3,11,0,3654,362,cloudflare,0,9.64,com,11.66
492,https://www.theydons.com,0,24,1,1,5,0,7168,136,123-reg,0,1.69,com,11.66
493,https://www.mrmproductions.com,0,30,1,1,5,0,-1,-1,unknown,1,-2,com,11.66
494,https://www.max.se,0,18,1,1,5,0,10913,167,abion ab,0,-1,se,0.55
495,https://www.rospa.com,0,21,1,1,5,0,10527,63,network solutions,0,1.32,com,11.66
496,https://www.1to1media.com,0,25,1,1,5,0,10627,328,cscorate domains,0,0.5,com,11.66
497,https://sobreserlivre.s3.us-east-005.backblazeb2.com/aumento.html,1,65,1,3,11,0,3654,362,cloudflare,0,9.64,com,11.66
498,https://www.nottsapc.nhs.uk,0,27,1,2,6,0,-1,-1,unknown,1,-2,uk,1.42
499,http://www.tendenciasv.com,1,26,0,1,5,0,2546,10,enom,0,3.84,com,11.66
500,http://www.sv.gp,1,16,0,1,5,0,-1,-1,unknown,1,-2,gp,-1
501,https://www.kuula.co,0,20,1,1,5,0,3807,209,1api gmbh,0,10.37,co,7.34
502,https://www.solar1.org,0,22,1,1,5,0,7784,250,cloudflare,0,9.64,org,8.4
503,https://sites.google.com/view/150klist1,1,39,1,1,7,0,10530,791,markmonitor,0,3.55,com,11.66
504,https://www.chevronracingcars.com,0,33,1,1,5,0,7065,239,tucowscom co,0,-1,com,11.66
505,http://www.wp.services,1,22,0,1,5,0,-1,-1,unknown,1,-2,services,14.13
506,https://www.americasrelief.org,0,30,1,1,5,0,7972,62,dreamhost,0,2.63,org,8.4
507,https://www.brasilagosto.org,0,28,1,1,5,0,3015,271,enom,0,3.84,org,8.4
508,https://www.wpcharitable.com,0,28,1,1,5,0,4355,1123,godaddycom,0,2.48,com,11.66
509,https://www.stamfordadvocate.com,0,32,1,1,5,0,10177,48,cscorate domains,0,0.5,com,11.66
510,http://www.t09369e5644d9afbac3a7a9690cda4b384.ws,1,48,0,1,5,0,-1,-1,unknown,1,-2,ws,6.2
511,https://www.policlinicariovermelho.com.br,1,41,1,2,6,0,5151,692,unknown,1,-2,br,1.97
512,https://www.bpifrance.fr,0,24,1,1,5,0,4955,157,action giratoire,0,-1,fr,1.26
513,http://www.teetah.com,1,21,0,1,5,0,8688,77,turncommerce dba namebrightcom,0,0.58,com,11.66
514,http://www.4everproxy.com,1,25,0,1,5,0,5259,219,porkbun,0,10.83,com,11.66
515,http://ebillrechnung.flazio.com/,1,32,0,1,6,0,5737,1202,tucowscom co,0,-1,com,11.66
516,https://www.mrcpontiac.qc.ca,0,28,1,2,6,0,9380,2070,tucowscom co,0,-1,ca,1.84
517,https://www.businesscontent.com,0,31,1,1,5,0,8626,139,godaddycom,0,2.48,com,11.66
518,https://www.wab.net,0,19,1,1,5,0,9673,188,key-systems gmbh,0,7.6,net,10.75
519,https://icloudoficial.com/expire/?5,1,35,1,0,7,0,147,217,gransy sro,0,18.91,com,11.66
520,https://sp1ct6-fravlor-biz-plornax-tramnex.pages.dev/,1,53,1,1,10,0,-1,-1,unknown,1,-2,dev,7.49
521,https://www.art4.ru,0,19,1,1,5,0,7906,128,ru-center-ru,0,-1,ru,7.3
522,https://docu-sign24022023doc1-1312962597.cos.ap-chengdu.myqcloud.com/docu.htm,1,77,1,3,12,0,4830,2839,markmonitor information technology (shanghai) co,0,-1,com,11.66
523,http://www.virtualansweringservice.com/netsalesrep/,1,51,0,1,7,0,2026,164,namecheap,0,20.63,com,11.66
524,https://www.chapman.edu,0,23,1,1,5,0,12727,745,unknown,1,-2,edu,-1
525,https://www.milkvelvetpearls.com,0,32,1,1,5,0,4462,285,godaddycom,0,2.48,com,11.66
526,https://www.ipm.iastate.edu,0,27,1,2,6,0,14269,379,unknown,1,-2,edu,-1
527,https://gateway.pinata.cloud/ipfs/bafybeifaepewbypikaxmjs6hipa3unjqoqggurgxnzcqomfqkawatnyztm/qy.html,1,101,1,1,9,0,2884,37,namecheap,0,20.63,cloud,16.28
528,http://www.isteingeek.de,1,24,0,1,5,0,-1,-1,unknown,1,-2,de,1.38
529,http://www.fumuso.com,1,21,0,1,5,0,4337,45,turncommerce dba namebrightcom,0,0.58,com,11.66
530,https://www.redcross.fi,0,23,1,1,5,0,12980,45,suomen punainen risti,0,-1,fi,2.68
531,https://www.apimages.com,0,24,1,1,5,0,7961,73,network solutions,0,1.32,com,11.66
532,http://mikedetillier-1316850103.cos.eu-frankfurt.myqcloud.com/mikedetillier.html,1,80,0,3,11,0,4830,2839,markmonitor information technology (shanghai) co,0,-1,com,11.66
533,http://www.rejdfgo.ru.xsph.ru,1,29,0,3,7,0,6559,379,sprintnames-ru,0,-1,ru,7.3
534,https://www.teagasc.ie,0,22,1,1,5,0,9424,258,topsec technology,0,-1,ie,1.12
535,https://www.mtn.com,0,19,1,1,5,0,-1,-1,unknown,1,-2,com,11.66
536,http://www.ilopr.com,1,20,0,1,5,0,518,211,godaddycom,0,2.48,com,11.66
537,https://dev-confirchofsaonl.pantheonsite.io/home.php,1,52,1,1,8,0,-1,-1,unknown,1,-2,io,9.86
538,http://www.interdots.com,1,24,0,1,5,0,8823,307,registrygate gmbh,0,0.58,com,11.66
539,http://www.allrates.info,1,24,0,1,5,0,-1,-1,unknown,1,-2,info,35.91
540,http://www.live2.de,1,19,0,1,5,0,-1,-1,unknown,1,-2,de,1.38
541,http://www.computec-zim.com.mx,1,30,0,2,7,0,1864,326,telmex,0,-1,mx,2.08
542,http://web-git-05-08-featwebenhancedepthchartwithflipto-60762c-uniswap.vercel.app/explore/tokens/arbitrum/NATIVE,1,112,0,1,15,0,-1,-1,unknown,1,-2,app,19.44
543,http://www.updatecatalogs.com,1,29,0,1,5,0,1576,249,dynadot,0,74.77,com,11.66
544,http://sp1ct6-glornix-biz-qolvrax-drament.pages.dev/,1,52,0,1,10,0,-1,-1,unknown,1,-2,dev,7.49
545,http://www.from-co.net,1,22,0,1,6,0,-1,-1,unknown,1,-2,net,10.75
546,https://storageapi-stg.fleek.co/658cc2d7-a8b0-49b3-9d5a-059aa2304a35-bucket/whuch.html,1,86,1,1,14,0,2322,233,1api gmbh,0,10.37,co,7.34
547,http://www.daldhillon.com,1,25,0,1,5,0,3857,160,godaddycom,0,2.48,com,11.66
548,https://www.xatakandroid.com,0,28,1,1,5,0,5664,179,namecheap,0,20.63,com,11.66
549,http://www.john1715.com,1,23,0,1,5,0,5864,344,pdr d/b/a publicdomainregistrycom,0,29.32,com,11.66
550,http://www.intravel.ro,1,22,0,1,5,0,2542,-1,romarg srl,0,-1,ro,2.72
551,https://www.peris.es,0,20,1,1,5,0,-1,-1,unknown,1,-2,es,2.09
552,https://www.udoo.org,0,20,1,1,5,0,6042,897,go france domains,0,-1,org,8.4
553,http://j70j.vip/,1,16,0,0,5,0,51,313,namemart pte,0,197.54,vip,109.07
554,https://www.odonatologica.com,0,29,1,1,5,0,6547,26,realtime register bv,0,15.92,com,11.66
555,https://www.roblox.com.bn/games/89469502395769/Kick-a-Lucky-Block?privateServerLinkCode=32521013251177191579040166837938&game_id=89469502395769&game_name=Kick-a-Lucky-Block,1,172,1,2,21,0,618,111,imagine sdn bhd,0,-1,bn,-1
556,https://www.charite.de,0,22,1,1,5,0,-1,-1,unknown,1,-2,de,1.38
557,http://www.nicegames4u.com,1,26,0,1,5,0,159,205,cnobin information technology,0,293.1,com,11.66
558,https://www.dlapiperdataprotection.com,0,38,1,1,5,0,4674,73,cscorate domains,0,0.5,com,11.66
559,https://www.gypsumceilingkenya.co.ke,0,36,1,2,6,0,3930,87,hostafrica eac,0,-1,ke,5.23
560,http://www.ij2.de,1,17,0,1,5,0,-1,-1,unknown,1,-2,de,1.38
561,https://idhelpbusiness23948512354123.web.app/,1,45,1,1,6,1,-1,-1,unknown,1,-2,app,19.44
562,https://www.top10newgames.com,0,29,1,1,5,0,3387,264,godaddycom,0,2.48,com,11.66
563,https://www.townofbarre.com,0,27,1,1,5,0,7467,49,godaddycom,0,2.48,com,11.66
564,http://www.sydneycarsales.net,1,29,0,1,5,0,1766,59,dreamscape networks international pte,0,3.02,net,10.75
565,http://www.svnservices.com,1,26,0,1,5,0,1989,201,godaddycom,0,2.48,com,11.66
566,https://www.npower.org,0,22,1,1,5,0,10081,144,godaddycom,0,2.48,org,8.4
567,https://www.rotorelief.com,0,26,1,1,5,0,7849,550,gandi sas,0,3.84,com,11.66
568,https://messagerieprobox.ukit.me/,1,33,1,1,6,0,3502,149,regional network information center jsc dba ru-center,0,5.16,me,9.22
569,https://www.uhn.ca,0,18,1,1,5,0,9296,362,go daddy domains canada,0,-1,ca,1.84
570,https://www.nationalww2museum.org,0,33,1,1,5,0,8211,189,squarespace domains ii,0,1.73,org,8.4
571,https://www.roblox.com.bn/users/682068158415/profile,1,52,1,2,9,0,618,111,imagine sdn bhd,0,-1,bn,-1
572,https://www.icd10data.com,0,25,1,1,5,0,7453,216,godaddycom,0,2.48,com,11.66
573,https://www.stzaiacathedral.org.au,0,34,1,2,6,0,-1,-1,unknown,1,-2,au,0.51
574,https://ms-online-hiberniancf.vercel.app/,1,41,1,1,8,0,-1,-1,unknown,1,-2,app,19.44
575,https://storage.cloud.google.com/q90qqqar22r229r292euser.appspot.com/index.html,1,79,1,2,11,0,10530,791,markmonitor,0,3.55,com,11.66
576,http://www.hobby-site.com,1,25,0,1,6,0,-1,-1,unknown,1,-2,com,11.66
577,http://insideoutconstructionva.com/,1,35,0,0,5,0,5193,284,godaddycom,0,2.48,com,11.66
578,https://www.storystudio.tw,0,26,1,1,5,0,3551,468,hinet,0,-1,tw,7.79
579,https://fbcenter-case100510563211.firebaseapp.com/,1,50,1,1,7,0,-1,-1,unknown,1,-2,com,11.66
580,https://www.purplesquadsec.com,0,30,1,1,5,0,3273,378,godaddycom,0,2.48,com,11.66
581,http://www.social.cannca.shop,1,29,0,2,6,0,-1,-1,unknown,1,-2,shop,52.98
582,http://www.cachevideo.online,1,28,0,1,5,0,1575,250,dynadot,0,74.77,online,26.49
583,http://www.bmi.net,1,18,0,1,5,0,11444,244,tucowscom co,0,-1,net,10.75
584,https://www.lutskrada.gov.ua,0,28,1,2,6,0,9327,167,unknown,1,-2,ua,3.26
585,https://www.crowdfunder.co.uk,0,29,1,2,6,1,5781,62,gandi [tag = gandi],0,-1,uk,1.42
586,https://www.roblox.com.bn/games/86178279217218/Murderer-VS-Sheriff?privateServerLinkCode=32521013251177191579040166837938&game_id=86178279217218&game_name=Murderer-VS-Sheriff,1,174,1,2,19,0,618,111,imagine sdn bhd,0,-1,bn,-1
587,https://coberturadefluxoreservaalpha.s3.us-east-005.backblazeb2.com/aumento.html,1,80,1,3,11,0,3654,362,cloudflare,0,9.64,com,11.66
588,https://www.24-7pressrelease.com,0,32,1,1,6,0,8011,1546,godaddycom,0,2.48,com,11.66
589,https://www.swimsuitsforall.com,0,31,1,1,5,0,7947,452,cscorate domains,0,0.5,com,11.66
590,http://www.undy.org,1,19,0,1,5,0,8301,99,godaddycom,0,2.48,org,8.4
591,http://www.momplet.com,1,22,0,1,5,0,10079,146,dondominio (scip),0,-1,com,11.66
592,https://www.ch-valence.fr,0,25,1,1,6,0,8772,17,adista,0,-1,fr,1.26
593,https://ipfs.io/ipfs/qmszuzcwvt4sbv9h9wvjydf1ymfkrloitg4hhkvkpj9ccb/,1,68,1,0,7,0,4443,304,cscorate domains,0,0.5,io,9.86
594,http://www.medad.site,1,21,0,1,5,0,817,277,network solutions,0,1.32,site,40.69
595,https://www.want2donate.org,0,27,1,1,5,1,6347,226,mesh digital,0,0.94,org,8.4
596,http://www.usni.com,1,19,0,1,5,0,10306,284,godaddycom,0,2.48,com,11.66
597,http://www.movin.cloud,1,22,0,1,5,0,-1,-1,unknown,1,-2,cloud,16.28
598,https://www.decoupage.org,0,25,1,1,5,0,10262,328,enom,0,3.84,org,8.4
599,https://www.gracelakesflorist.com,0,33,1,1,5,0,6936,368,godaddycom,0,2.48,com,11.66
600,https://www.alfaromeo.com,0,25,1,1,5,0,11312,374,gandi sas,0,3.84,com,11.66
601,http://www.f0559586.xsph.ru,1,27,0,2,6,0,6559,379,sprintnames-ru,0,-1,ru,7.3
602,https://prtue6sy56users.boxmode.io/,1,35,1,1,6,0,2543,378,url solutions,0,72.84,io,9.86
603,https://www.city.kitakyushu.lg.jp,0,33,1,3,7,0,-1,-1,unknown,1,-2,jp,3.16
604,https://www.basedonatruestorypodcast.com,0,40,1,1,5,0,3761,255,dreamhost,0,2.63,com,11.66
605,https://palmsnature.myportfolio.com/,1,36,1,1,6,0,10578,377,nom-iq dba com laude,0,1,com,11.66
606,http://www.leveleservizimmobiliari.it,1,37,0,1,5,0,3061,224,aruba spa,0,-1,it,0.96
607,http://www.daujimaharajmandir.org,1,33,0,1,5,0,3401,616,godaddycom,0,2.48,org,8.4
608,https://paypal.cardpaysecurity.org/login/k3ZXZz5PrN87W8YYvf98PC7tyGARWWwY5VEA=4BQ==7R1ZOR1ZbaFtYUF5Z/itrbAUX3V4NnCpTUNsEnK9rZkxcrOcHP/,1,134,1,1,12,1,663,66,godaddycom,0,2.48,org,8.4
609,https://www.hcca-info.org,0,25,1,1,6,0,10337,984,network solutions,0,1.32,org,8.4
610,http://www.555700.com,1,21,0,1,5,0,6656,282,namesilo,0,88.5,com,11.66
611,http://www.cdneurops.health,1,27,0,1,5,0,-1,-1,unknown,1,-2,health,-1
612,https://siasky.net/mac-vbhq5a1eyo524co6rtddnladglfzz1zebgibe5pfsw,1,65,1,0,6,0,2414,142,namecheap,0,20.63,net,10.75
613,https://www.redcrossblood.org,0,29,1,1,5,0,10569,752,markmonitor,0,3.55,org,8.4
614,http://www.proxyscope.com,1,25,0,1,5,0,317,412,namesilo,0,88.5,com,11.66
615,http://www.howwari.com,1,22,0,1,5,0,2571,350,rebelcom,0,-1,com,11.66
616,https://www.mtbs3d.com,0,22,1,1,5,0,7101,203,ionos se,0,2.25,com,11.66
617,https://www.companiesmadesimple.com,0,35,1,1,5,0,8440,325,cloudflare,0,9.64,com,11.66
618,http://www.gooogle.services,1,27,0,1,5,0,-1,-1,unknown,1,-2,services,14.13
619,https://www.ruc.com.py,0,22,1,2,6,0,-1,-1,unknown,1,-2,py,-1
620,http://www.cecambrils.cat,1,25,0,1,5,0,2933,353,hosting concepts bv d/b/a registrareu,0,42.22,cat,-1
621,https://www.idonate.ie,0,22,1,1,5,1,5754,90,securehost,0,-1,ie,1.12
622,https://bafybeicgp3xho7u2zlgfrasztwpvnfglqscervhamwpqsrlrjmduhu6vde.ipfs.infura-ipfs.io/,1,88,1,2,8,0,2358,198,gandi sas,0,3.84,io,9.86
623,http://www.userproxy.com,1,24,0,1,5,0,4951,161,godaddycom,0,2.48,com,11.66
624,https://www.nikkeibp.co.jp,0,26,1,2,6,0,11501,-1,unknown,1,-2,jp,3.16
625,http://www.lilycharme.com,1,25,0,1,5,0,1622,203,godaddycom,0,2.48,com,11.66
626,https://www.closecallsports.com,0,31,1,1,5,0,5306,172,godaddycom,0,2.48,com,11.66
627,http://www.roblox.com.et/users/845284442298/profile/,1,52,0,2,10,0,-1,-1,unknown,1,-2,et,-1
628,https://www.ashleysheridan.co.uk,0,32,1,2,6,0,7099,205,123-reg t/a 123-reg [tag = 123-reg],0,-1,uk,1.42
629,http://www.chinaplandexpo.com,1,29,0,1,5,0,296,68,dynadot,0,74.77,com,11.66
630,https://dipu-ray.github.io/amazon-clone/,1,40,1,1,9,0,-1,-1,unknown,1,-2,io,9.86
631,https://sp1ct6-fralnix-biz-vromtek-qravtor.pages.dev/,1,53,1,1,10,0,-1,-1,unknown,1,-2,dev,7.49
632,http://www.snsagro.in,1,21,0,1,5,0,306,58,hostinger operations uab,0,10.84,in,2.42
633,https://www.vintagecomputermusic.com,0,36,1,1,5,0,7402,267,namecom,0,9.32,com,11.66
634,https://6499fe38-77b4-4769-aa6a-05884d4e0bab.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,1,107,1,1,12,0,4798,314,godaddycom,0,2.48,com,11.66
635,http://reliefequipments.com/sg,1,30,0,0,5,0,237,127,freename,0,-1,com,11.66
636,https://365756amyl.com/index_m.html,1,35,1,0,6,0,405,1420,godaddycom,0,2.48,com,11.66
637,http://www.greenvideo.nl,1,24,0,1,5,0,102,-1,virtua drug,0,-1,nl,0.59
638,http://www.entrydns.org,1,23,0,1,5,0,5436,42,global domain group,0,719.21,org,8.4
639,http://www.anakhita.com,1,23,0,1,5,0,2510,46,godaddycom,0,2.48,com,11.66
640,https://geminiilogonus.mystrikingly.com/,1,40,1,1,6,0,2786,1231,namecheap,0,20.63,com,11.66
641,https://www.marlinbirna.com,0,27,1,1,5,0,4875,237,123-reg,0,1.69,com,11.66
642,https://www.labraidfundraising.com,0,34,1,1,5,1,7482,187,godaddycom,0,2.48,com,11.66
643,https://s3.amazonaws.com/appforest_uf/f1672759453899x336560066180168200/indexcp.html#reports@antiphishing.ch,1,108,1,1,12,0,7637,184,markmonitor,0,3.55,com,11.66
644,https://www.forestry.gov.cn,0,27,1,2,6,0,9421,2266,北京国科云计算技术有限公司（原北京中科三方网络技术有限公司）,0,-1,cn,32.22
645,http://www.rockmayak.ru,1,23,0,1,5,0,2809,112,regru-ru,0,-1,ru,7.3
646,https://www.edepot.ro,0,21,1,1,5,0,5381,-1,ici - registrar,0,-1,ro,2.72
647,http://www.digitalmarketingnews.net,1,35,0,1,5,0,2438,118,dynadot,0,74.77,net,10.75
648,https://www.triboro-fcu.org,0,27,1,1,6,0,10178,47,godaddycom,0,2.48,org,8.4
649,http://www.a0406347.xsph.ru,1,27,0,2,6,0,6559,379,sprintnames-ru,0,-1,ru,7.3
650,https://storageapi.fleek.co/008009aa-0c78-42dc-a70d-c23181f54038-bucket/validatesession24/index.html,1,100,1,1,14,0,2322,233,1api gmbh,0,10.37,co,7.34
651,http://www.presidentialagent.com,1,32,0,1,5,0,2370,186,turncommerce dba namebrightcom,0,0.58,com,11.66
652,https://www.mysisterkate.com,0,28,1,1,5,0,8595,901,network solutions,0,1.32,com,11.66
653,https://www.sueddeutsche.de,0,27,1,1,5,0,-1,-1,unknown,1,-2,de,1.38
654,https://www.cheekylime.com,0,26,1,1,5,0,457,272,namesilo,0,88.5,com,11.66
655,https://www.codetoinspire.org,0,29,1,1,5,0,4213,900,1api gmbh,0,10.37,org,8.4
656,https://www.contact-emails.com,0,30,1,1,6,0,2612,309,gnamecom pte,0,85.5,com,11.66
657,https://www.sslchecker.com,0,26,1,1,5,0,7574,95,namecheap,0,20.63,com,11.66
658,http://onlineservicetec.com/landingpages/214dde44-d83d-472c-808d-4304cf3e308c/pmxtnezlw_bpcs9y5rfb_yhvkottbsmymih4vssuhzk,1,121,0,0,11,0,2884,37,amazon registrar,0,4.29,com,11.66
659,https://www.moldedfoam-ip.com,0,29,1,1,6,0,6510,63,network solutions,0,1.32,com,11.66
660,http://www.asluna.com,1,21,0,1,5,0,3479,172,turncommerce dba namebrightcom,0,0.58,com,11.66
661,https://www.adha.org,0,20,1,1,5,0,11085,1698,network solutions,0,1.32,org,8.4
662,https://www.europadreaming.eu,0,29,1,1,5,0,-1,-1,1api gmbh,0,10.37,eu,1.09
663,http://www.sponsorplay.com,1,26,0,1,5,0,656,73,dynadot,0,74.77,com,11.66
664,http://www.tbbbet.com/,1,22,0,1,6,0,585,144,gnamecom pte,0,85.5,com,11.66
665,https://www.baby-nova-shop.de,0,29,1,1,7,0,-1,-1,unknown,1,-2,de,1.38
666,https://wshshja-bka7fzgzaffkcpbn.z02.azurefd.net/WinAbhwebsi018/index.html,1,74,1,2,10,0,-1,-1,unknown,1,-2,net,10.75
667,https://bafybeiavcwbxkqrer7mmcny6cdy7fw42sdbtfashqwgqbihrkaq7wdxiuq.ipfs.infura-ipfs.io//mail_delivery_pil1904.html,1,115,1,2,10,0,2358,198,gandi sas,0,3.84,io,9.86
668,https://www.crowdfundme.it,0,26,1,1,5,1,4921,-11,register spa,0,2.76,it,0.96
669,https://gateway.pinata.cloud/ipfs/bafybeicut2gtz2rcrdw2vby4vlndj2ehe7ph64scqtjwjqw6kcpy6esdti/solution.html,1,107,1,1,9,0,2884,37,namecheap,0,20.63,cloud,16.28
670,https://www.top.guiadeoportunidades.com.br,1,42,1,3,7,0,2546,375,unknown,1,-2,br,1.97
671,https://www.seychellesbirdrecordscommittee.com,0,46,1,1,5,0,5415,1159,registercom,0,-1,com,11.66
672,https://www.ellendean.co.uk,0,27,1,2,6,0,7317,352,ionos se [tag = 1and1],0,-1,uk,1.42
673,https://www.955klos.com,0,23,1,1,5,0,10563,758,godaddycom,0,2.48,com,11.66
674,http://www.hellacademy.com,1,26,0,1,5,0,249,115,dropcatchcom 1112,0,-1,com,11.66
675,https://www.tfc.tohoku.ac.jp,0,28,1,3,7,0,-1,-1,unknown,1,-2,jp,3.16
676,http://www.123xxbb.com,1,22,0,1,5,0,4080,302,namesilo,0,88.5,com,11.66
677,http://www.co19.kr,1,18,0,1,5,0,4566,181,viaweb(http://viawebcokr),0,-1,kr,1.66
678,http://www.downloadconfirm.net,1,30,0,1,5,0,5013,99,godaddycom,0,2.48,net,10.75
679,https://www.hevy.co.uk,0,22,1,2,6,0,3144,142,namecheap [tag = namecheap-inc],0,-1,uk,1.42
680,http://www.a0606386.xsph.ru,1,27,0,2,6,0,6559,379,sprintnames-ru,0,-1,ru,7.3
681,https://www.marketingsherpa.com,0,31,1,1,5,0,9780,81,internet domain service bs,0,32.93,com,11.66
682,http://www.baykusoglu.com.tr,1,28,0,2,6,0,6849,1185,unknown,1,-2,tr,2.81
683,https://www.foodsdictionary.co.il,0,33,1,2,6,0,-1,-1,unknown,1,-2,il,-1
684,https://dev-itaupyregs.pantheonsite.io/,1,39,1,1,7,0,-1,-1,unknown,1,-2,io,9.86
685,https://www.lasnoticiasdecuenca.es,0,34,1,1,5,0,-1,-1,unknown,1,-2,es,2.09
686,https://versadrones.net/wp-mail/owa.html,1,40,1,0,8,0,1933,257,afriregister sa,0,-1,net,10.75
687,https://www.georgetownmover.com/wpcontent/www.made-in-china.com/index.html,1,74,1,1,13,0,614,115,godaddycom,0,2.48,com,11.66
688,https://www.youradulttoystore.com,0,33,1,1,5,0,7673,361,namecheap,0,20.63,com,11.66
689,http://great-bet365.com.cn/,1,27,0,1,7,0,91,273,阿里云计算有限公司（万网）,0,-1,cn,32.22
690,https://www.eatdrinkpure.com,0,28,1,1,5,0,3782,234,bluehost,0,1.31,com,11.66
691,http://netflix-clone-teal-iota.vercel.app/,1,42,0,1,9,0,-1,-1,unknown,1,-2,app,19.44
692,https://www.koord.com,0,21,1,1,5,0,7888,511,bluehost,0,1.31,com,11.66
693,https://www.nds.rub.de,0,22,1,2,6,0,-1,-1,unknown,1,-2,de,1.38
694,http://www.npro.biz,1,19,0,1,5,0,1603,-1,pt ardh global indonesia,0,-1,biz,16.2
695,http://sp1ct6-qolnex-biz-glapvik-drament.pages.dev/,1,51,0,1,10,0,-1,-1,unknown,1,-2,dev,7.49
696,http://www.mnzhibo.com,1,22,0,1,5,0,256,108,gname 115,0,-1,com,11.66
697,https://www.surfaceforums.net,0,29,1,1,5,0,5140,337,cloudflare,0,9.64,net,10.75
